ip.src,ip.dst,eth.src,eth.dst,frame.len,frame.time_epoch,relative_time
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998674,11290.896864891052
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.99868,11290.896871089935
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998685,11290.896875858307
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998694,11290.896884918213
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.9987,11290.896890878677
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998707,11290.896898031235
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998716,11290.89690709114
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998726,11290.896916866302
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998731,11290.896921873093
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755084.998735,11290.896925926208
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,109,1681755084.998806,11290.896996974945
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000206,11290.898396968842
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.00022,11290.898411035538
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000225,11290.898416042328
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000244,11290.898434877396
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.00025,11290.898441076279
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000255,11290.898446083069
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000259,11290.898449897766
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000266,11290.898457050323
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000397,11290.898587942123
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000406,11290.89859700203
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000413,11290.898603916168
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.00042,11290.898611068726
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000426,11290.89861702919
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000431,11290.89862203598
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000441,11290.89863204956
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000447,11290.898638010025
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000688,11290.898879051208
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.000733,11290.898923873901
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,109,1681755085.000749,11290.898940086365
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681755085.001097,11290.899287939072
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755085.001125,11290.899316072464
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755085.001179,11290.899369955063
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.042952,11290.941143035889
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.042963,11290.941154003143
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.042969,11290.941159963608
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.042974,11290.941164970398
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.042979,11290.941169977188
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043004,11290.941195011139
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043009,11290.941200017929
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043013,11290.941204071045
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043018,11290.941209077835
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043023,11290.941214084625
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043028,11290.941219091415
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043034,11290.94122505188
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043039,11290.94123005867
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043044,11290.94123506546
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043049,11290.94124007225
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043053,11290.941243886948
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043059,11290.94125008583
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043064,11290.94125509262
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043069,11290.941259860992
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043074,11290.941264867783
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043078,11290.941268920898
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043245,11290.941436052322
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043292,11290.941483020782
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,109,1681755085.043309,11290.941499948502
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755085.043631,11290.941822052002
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681755085.04878,11290.946970939636
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681755295.002182,11500.900372982025
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755295.002192,11500.900382995605
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681755295.002196,11500.900387048721
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755295.0022,11500.900390863419
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681755295.002204,11500.900394916534
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681755295.002195,11500.900385856628
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681755295.002244,11500.900434970856
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681755295.002275,11500.900465965271
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681755295.046987,11500.945178031921
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681755295.047619,11500.945810079575
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,66,1681755505.026371,11710.924561977386
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681755505.026419,11710.92460989952
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755505.026596,11710.924787044525
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681755505.026729,11710.924920082092
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,66,1681755505.026827,11710.925018072128
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681755505.026855,11710.925045967102
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681755505.086758,11710.98494887352
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681755505.105244,11711.00343489647
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681755505.105582,11711.003772974014
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,66,1681755715.087301,11920.985491991043
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681755715.087432,11920.985622882843
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681755715.08752,11920.985710859299
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681755715.087531,11920.985722064972
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681755715.109207,11921.007397890091
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681755715.109331,11921.007521867752
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681755715.109421,11921.007611989975
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681755925.089714,12130.987905025482
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681755925.089869,12130.988059997559
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681755925.089978,12130.98816895485
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,66,1681755925.110203,12131.008394002914
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681755925.110079,12131.008270025253
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681755925.110304,12131.008495092392
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681756135.397379,12341.295569896698
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681756135.397414,12341.29560494423
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681756135.397456,12341.295646905899
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681756135.397497,12341.295687913895
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681756135.397592,12341.295783042908
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410797,12402.30898809433
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410841,12402.309031963348
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410847,12402.309037923813
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.41085,12402.309041023254
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410856,12402.309046983719
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.41086,12402.309051036835
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410863,12402.309053897858
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410867,12402.309057950974
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.410869,12402.309059858322
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1514,1681756196.41087,12402.309061050415
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681756196.410941,12402.309131860733
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,14546,1681756196.410969,12402.309159994125
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,14546,1681756196.410969,12402.309159994125
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681756196.410979,12402.309170007706
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,18890,1681756196.41098,12402.30917096138
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681756196.41098,12402.30917096138
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681756196.410989,12402.309180021286
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681756196.410989,12402.309180021286
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,20338,1681756196.41099,12402.30918097496
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681756196.410997,12402.3091878891
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,10202,1681756196.410997,12402.3091878891
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681756196.410858,12402.309048891068
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,66,1681756196.411011,12402.309201955795
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,14546,1681756196.410865,12402.309056043625
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,7306,1681756196.410865,12402.309056043625
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,2962,1681756196.410871,12402.30906200409
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,11650,1681756196.410874,12402.309064865112
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,8754,1681756196.410878,12402.309068918228
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,15994,1681756196.410881,12402.30907201767
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,7306,1681756196.410886,12402.30907702446
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,4410,1681756196.410888,12402.309078931808
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,7306,1681756196.410892,12402.309082984924
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,1754,1681756196.410892,12402.309082984924
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681756196.411062,12402.309252977371
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681756345.398651,12551.296841859818
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681756345.398844,12551.297034978867
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681756345.398887,12551.29707789421
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681756345.398986,12551.29717707634
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681756406.416952,12612.31514286995
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681756555.639228,12761.537419080734
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681756555.639584,12761.537775039673
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681756555.639757,12761.537947893143
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681756555.639832,12761.538022994995
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681756616.417669,12822.315860033035
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681756765.657295,12971.555485963821
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681756765.657335,12971.555526018143
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681756765.657352,12971.555542945862
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681756765.657398,12971.555588960648
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681756826.443315,13032.341506004333
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681756904.598425,13110.496615886688
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681756904.598478,13110.496669054031
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681756904.598483,13110.496674060822
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681756904.598486,13110.496676921844
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1514,1681756904.598491,13110.496681928635
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,7306,1681756904.599713,13110.497904062271
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,10202,1681756904.599776,13110.497967004776
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,14546,1681756904.599823,13110.498013973236
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,4410,1681756904.599829,13110.4980199337
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,29026,1681756904.599832,13110.498023033142
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,7306,1681756904.599838,13110.498028993607
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,21786,1681756904.59984,13110.498030900955
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,43506,1681756904.599845,13110.498035907745
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,57986,1681756904.599851,13110.49804186821
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,7306,1681756904.599857,13110.498048067093
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,1754,1681756904.599963,13110.498153924942
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681756904.600268,13110.498458862305
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681756976.100689,13181.998879909515
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681756976.100722,13181.998913049698
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,83,1681756976.138649,13182.036839962006
10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,83,1681757037.078342,13242.976532936096
10.0.0.5,10.0.0.1,00:00:00:00:00:05,00:00:00:00:00:01,83,1681757115.044978,13320.943168878555
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207546,13322.105736970901
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.20757,13322.105761051178
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681757116.207793,13322.10598397255
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681757116.207803,13322.10599398613
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.207813,13322.10600399971
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207813,13322.10600399971
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207813,13322.10600399971
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.207831,13322.106021881104
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207831,13322.106021881104
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.207832,13322.106023073196
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207832,13322.106023073196
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.207852,13322.106042861938
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207852,13322.106042861938
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207857,13322.106047868729
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207862,13322.106052875519
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207868,13322.106059074402
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207871,13322.106061935425
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207872,13322.1060628891
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207874,13322.106065034866
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207875,13322.10606598854
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207877,13322.10606789589
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681757116.207891,13322.106081962585
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1514,1681757116.207891,13322.106081962585
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.208124,13322.106314897537
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,5858,1681757116.208124,13322.106314897537
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681757116.208124,13322.106314897537
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681757116.208124,13322.106314897537
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681757116.208147,13322.10633802414
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681757116.208147,13322.10633802414
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,21786,1681757116.208147,13322.10633802414
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681757116.208147,13322.10633802414
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681757116.208171,13322.106361865997
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681757116.208171,13322.106361865997
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681757116.208172,13322.10636305809
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,13098,1681757116.208172,13322.10636305809
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681757116.208172,13322.10636305809
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681757116.208199,13322.10638999939
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,11650,1681757116.208199,13322.10638999939
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,8754,1681757116.2082,13322.106390953064
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,13098,1681757116.2082,13322.106390953064
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,2962,1681757116.2082,13322.106390953064
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,4410,1681757116.208219,13322.10641002655
10.0.0.2,10.0.0.1,00:00:00:00:00:02,00:00:00:00:00:01,1771,1681757116.208219,13322.10641002655
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681757186.221729,13392.119920015335
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,83,1681757186.257849,13392.156039953232
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681757192.026458,13397.924649000168
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681757192.026543,13397.924733877182
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,14546,1681757192.026579,13397.924769878387
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,14546,1681757192.026586,13397.924777030945
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,21786,1681757192.026592,13397.92478299141
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681757192.026597,13397.9247879982
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,7306,1681757192.026474,13397.924664974213
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,21786,1681757192.026475,13397.924665927887
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,39162,1681757192.026489,13397.924679994583
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,4410,1681757192.026489,13397.924679994583
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,14546,1681757192.026524,13397.924715042114
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,11650,1681757192.026533,13397.924723863602
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,21786,1681757192.02654,13397.924731016159
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,17442,1681757192.02655,13397.92474102974
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,1754,1681757192.02655,13397.92474102974
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681757192.027544,13397.925734996796
10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:01,83,1681757193.024786,13398.922976970673
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350248,13404.248439073563
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350315,13404.248506069183
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350323,13404.248513936996
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.35033,13404.248521089554
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350335,13404.248525857925
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350342,13404.248533010483
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350347,13404.248538017273
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350353,13404.248543977737
10.0.0.6,10.0.0.1,00:00:00:00:00:06,00:00:00:00:00:01,1514,1681757198.350359,13404.248549938202
